Price,Close,High,Low,Open,Volume
2025-10-01,653.9608764648438,656.916563593204,640.0412886489461,643.5261679198214,407900
2025-10-02,659.3130493164062,663.1973060933421,648.7085462343283,652.0736669400619,342400
2025-10-03,653.4515991210938,662.2786798839716,648.9881746259778,662.0290460053873,321600
2025-10-06,669.018798828125,678.0256087269356,656.5371048201376,656.6769144200122,592100
2025-10-07,672.0943603515625,684.8156941752563,662.3286529057784,679.7731015721164,485300
2025-10-08,694.01220703125,694.3816603167862,671.9645245630371,675.8787669357797,417600
2025-10-09,679.8330078125,696.4785791556022,677.6861318998748,693.982240162213,414700
2025-10-10,662.7679443359375,696.8878853739357,662.688044430963,686.972435152721,423300
2025-10-13,676.028564453125,685.9040348244793,671.515164218481,673.8517642454339,241600
2025-10-14,673.1527709960938,680.022700462819,660.0419943354519,667.0217480858046,452000
2025-10-15,689.8844604492188,691.8123417297148,679.2560858847278,685.3194526734637,662900
2025-10-16,686.4682006835938,695.148696877243,682.3027794396688,692.0321148139395,416500
2025-10-17,688.2562255859375,691.3528097660594,674.6111356269619,682.1728612837444,524700
2025-10-20,699.4140014648438,703.3197580989753,692.6014551731074,699.2342056995843,289500
2025-10-21,689.1951904296875,700.4728169516613,679.7555167615125,697.675892412153,384400
2025-10-22,662.2047729492188,699.5238879243307,645.8426871570997,694.2696933739747,568900
2025-10-23,695.518310546875,697.3362658450228,664.9317522257427,665.2714070974974,470700
2025-10-24,747.4214477539062,751.6967948821684,729.0915462547974,729.2014112870992,689900
2025-10-27,754.024169921875,754.7434139456341,740.6887992055282,749.0496375503775,477600
2025-10-28,750.6179809570312,757.8899854554459,746.1928343756066,754.2640125060917,399100
2025-10-29,776.1499633789062,777.7881838542288,754.9631451326477,754.9631451326477,684700
2025-10-30,647.2910766601562,715.0468865242948,631.3685128603671,664.2724783626603,1422400
2025-10-31,675.040771484375,681.3738018093185,656.7707404920778,656.7707404920778,962900
2025-11-03,672.783203125,681.0941085402645,669.3469639722309,672.2837501142393,428100
2025-11-04,653.783935546875,663.7729949135194,645.5030272805436,660.2868229495012,449600
2025-11-05,674.6810913085938,678.5568515686612,656.590917802134,656.590917802134,314600
2025-11-06,653.0347900390625,671.9740695312989,652.4554074945345,669.007287041635,337400
2025-11-07,648.629638671875,654.9127353645083,635.414071041077,644.4342213441357,578100
2025-11-10,655.6119995117188,665.271403570491,645.2932833431489,663.7930421835507,290300
2025-11-11,640.14892578125,654.7329908751352,639.010219205947,649.9382539686968,299200
2025-11-12,642.6761474609375,655.252339864581,640.14888601492,644.9536214384534,328900
2025-11-13,618.2828979492188,643.4153468245881,614.8466587691073,640.9080829356774,497200
2025-11-14,619.181884765625,629.7403289492486,600.3425314397133,602.6200664810488,489000
2025-11-17,610.7311401367188,626.1941851865357,605.996274581354,619.9610216305904,382400
2025-11-18,613.9176635742188,623.3872729166966,601.9507282706462,601.9507282706462,381900
2025-11-19,605.17724609375,624.4561199621784,602.9197087481164,617.5037121590391,673000
2025-11-20,582.442138671875,625.9144871634035,577.2478151790216,622.84789933703,666300
2025-11-21,580.9437866210938,584.6596877918506,564.3019780011642,583.5309190992702,545600
2025-11-24,602.1805419921875,613.3283065357043,584.4798953182478,589.4244923936054,582600
2025-11-25,604.9474487304688,608.1739565727186,586.8972099732904,599.623323641519,310100
2025-11-26,610.0518188476562,617.3138846893723,608.7832497364953,608.7832497364953,237600
2025-11-28,614.3971557617188,618.7224360594415,612.3494105386578,616.2451075797131,146000
2025-12-01,607.1151123046875,610.201697673718,600.3425004227812,604.9275057462751,273800
2025-12-02,605.7066650390625,617.4738077356493,601.8509022651431,611.0907833554476,341200
2025-12-03,611.3305053710938,612.0696860965024,590.34347941052,604.0884364757662,355100
2025-12-04,634.6648559570312,638.2509550656291,606.3358984635348,608.3237115058633,508400
2025-12-05,622.937744140625,637.1122224758466,621.9588357873251,632.5672124476054,387700
2025-12-08,628.5316162109375,644.6140397030008,621.0898151417206,626.1142807153338,475700
2025-12-09,623.0576171875,635.6138728935263,621.8589177967044,625.0954244423676,408600
2025-12-10,626.3340454101562,633.076660757078,610.4814124275309,623.1475329037646,330100
2025-12-11,638.8803100585938,641.4974388745268,617.6535577743084,622.8978142210142,306700
2025-12-12,622.9677734375,641.0679459235962,604.3181538571606,640.6483614914412,534600
2025-12-15,623.4072875976562,631.6282646686346,617.8033784647655,623.4272242596423,280500
2025-12-16,623.8767700195312,630.2197991500287,619.7912173843041,624.3162911272203,311900
2025-12-17,595.8174438476562,624.6559167051427,590.6031836936551,620.4804358938273,591100
2025-12-18,612.1895141601562,616.9243188269046,601.6410692796841,607.1750475180489,477300
2025-12-19,610.7410888671875,622.9677494852612,608.1838919533202,613.1284888326935,891300
2025-12-22,621.1597900390625,627.2730904344322,613.178479163851,618.5326621440142,263400
2025-12-23,625.0054931640625,627.0332406261801,617.9132850015112,618.4726699188246,197900
2025-12-24,625.3850708007812,625.9444557077923,617.733416893458,622.1586240128771,97500
2025-12-26,626.4039916992188,628.3418717820783,623.5370753822042,627.692558493343,151300
2025-12-29,622.5781860351562,629.1310071955579,620.8201016560557,622.5981836657688,251900
2025-12-30,616.6246948242188,622.8479209979682,615.9853803173664,622.2785372310891,200000
2025-12-31,611.1207275390625,619.321768388439,609.3327076079803,617.6536123092511,265500
2026-01-02,637.9513549804688,640.2987597435005,614.2772700786467,615.8055645878908,286100
2026-01-05,652.8550415039062,661.9251256075445,643.8548881407338,644.0047484372159,473000
2026-01-06,655.222412109375,660.4766674887145,625.3650967710211,651.0269946642777,395500
2026-01-07,650.2578125,656.7407636828018,646.2422518203157,654.6730209372315,484500
2026-01-08,627.5827026367188,650.5575410213579,617.4138467026803,650.2878168869594,424200
2026-01-09,645.56298828125,651.2867000463144,630.2098082205123,630.5294044824686,319500
2026-01-12,659.92724609375,663.733075358188,644.8936626385314,646.5918149622324,412200
2026-01-13,669.81640625,670.3258580650506,661.6353636695097,661.6353636695097,327300
2026-01-14,660.401123046875,667.117810102188,640.3311611543637,666.8679345317702,320600
2026-01-15,681.7904663085938,689.456631390707,669.4266285081569,672.405125655088,454700
2026-01-16,698.3422241210938,708.0073937229126,688.7470269968097,688.9069205134783,485400
2026-01-20,687.4176635742188,696.3931740795095,679.6615165074288,684.3591891901264,303700
2026-01-21,708.3572387695312,710.6960397966114,687.4576132317518,693.624524834509,272200
2026-01-22,702.5401611328125,724.3792612039244,689.656562305979,720.1413813644317,290200
2026-01-23,693.864501953125,703.3997317727362,688.2772573481672,701.660607560805,248100
2026-01-26,706.5181274414062,708.6470720445737,693.8944095569017,697.4626397931293,247300
2026-01-27,715.9235229492188,718.9419783538825,703.9594489259676,710.8460342815907,227000
2026-01-28,726.9879150390625,735.2238645727457,713.5946218990123,718.8019894201796,286800
2026-01-29,730.0364379882812,747.4077912642425,717.6425861925178,737.5026902085779,347800
2026-01-30,720.3712158203125,730.7660633148577,712.1053739404729,720.2113223071418,306700
2026-02-02,731.3057861328125,731.3458052654289,714.2942995081629,714.2942995081629,252200
2026-02-03,744.159423828125,747.1678742933576,725.8784890169426,739.6316494485333,354800
2026-02-04,708.2672729492188,744.4892243926893,686.9878922056909,737.4727601459773,554200
2026-02-05,717.32275390625,726.4981770673154,696.3931747465048,704.6190585870557,324000
2026-02-06,763.9695434570312,766.02851571402,734.5441938882116,734.8140790253902,371400
2026-02-09,775.8536376953125,787.507868407171,761.0510114139427,761.0510114139427,404300
2026-02-10,778.7022094726562,792.4453649632544,768.3173667917058,778.9420802440919,349700
2026-02-11,808.1075439453125,816.1934826853281,784.7891402360733,799.6017703524248,440900
2026-02-12,782.540283203125,834.5843722775828,781.1110023172826,814.5943274326107,527500
2026-02-13,800.42138671875,808.6472705868064,777.1329968568475,784.2894060134615,309500
2026-02-17,797.10302734375,805.9886167975428,787.6677238651578,797.6027784580721,364100
2026-02-18,782.6702270507812,805.9686219868252,780.2514486945171,797.1030419368252,415600
2026-02-19,803.1500244140625,805.8386879188972,778.2224357462832,783.80968019112,308800
2026-02-20,812.3853759765625,821.4908874359933,798.7921703781512,803.4698333812181,368000
2026-02-23,806.2584228515625,815.3838828750073,796.703184200003,805.1489900437706,308600
2026-02-24,806.3983764648438,814.5943068450989,790.2464474804207,795.7636582349472,385300
2026-02-25,801.40087890625,815.4438730909974,798.53231237546,815.4438730909974,476900
2026-02-26,745.80859375,779.611767716968,713.6246085740621,779.611767716968,881100
2026-02-27,724.2593383789062,747.2478908546365,712.5551447001948,744.6291997573485,642100
2026-03-02,735.413818359375,749.606701960476,714.354297956285,718.9220307057668,411900
2026-03-03,735.9334716796875,741.6906142221334,710.3062201423043,720.2612842056815,513100
2026-03-04,740.501220703125,750.4762335507351,734.634147426509,744.6491794068312,368300
2026-03-05,718.652099609375,736.4532316738554,703.7694969404607,730.1463751177254,579400
2026-03-06,705.4386596679688,714.794046940443,699.6515636956905,706.1183138664144,397000
2026-03-09,718.822021484375,718.8320262676482,685.1587929945103,694.9339542906414,391100
2026-03-10,723.0199584960938,734.8240778897957,719.3518022387026,724.5491652499733,262000
2026-03-11,719.821533203125,726.6981136601728,711.7355940496336,722.1603953431044,354400
2026-03-12,710.1763305664062,718.5621076975975,701.4806491872722,711.0658411646843,276900
2026-03-13,709.5565795898438,727.2877998526056,707.297755863031,718.9419198840945,287900
2026-03-16,726.1883544921875,732.3253130071154,720.6111148024298,722.2703227159967,302000
2026-03-17,728.1873168945312,735.6436252814124,714.3342310192216,729.8265151465705,196100
2026-03-18,737.2927856445312,747.5976511607662,731.4357172376988,732.6351321105947,395200
2026-03-19,750.9560546875,756.8630862381848,723.1298847565349,725.9584932510005,489800
2026-03-20,724.5691528320312,755.0339616407576,717.8425222662034,749.6766442658222,919200
2026-03-23,744.289306640625,761.2009283613501,734.0144553987989,734.0144553987989,329600
2026-03-24,760.89111328125,767.8876291774735,736.0734548137368,746.1184404352165,422100
2026-03-25,764.3793334960938,775.4737838228075,761.140956038773,764.9990199969502,270500
2026-03-26,725.948486328125,761.6107197577185,720.3212837060546,755.6237109620506,334500
2026-03-27,732.5252075195312,747.1579348784651,720.8210143880516,725.5086823095558,251300
2026-03-30,700.7509765625,747.0579311344673,695.2037514858162,738.3922640361413,367000
2026-03-31,737.9425048828125,743.3098270931166,711.3657131726764,711.3657131726764,412100
2026-04-01,759.1719360351562,769.5867325942903,745.7386231028404,747.4877520731692,252900
2026-04-02,755.9235229492188,773.0150476534559,737.5327185541155,738.2623356591374,241800
2026-04-06,757.1629028320312,759.7915985963369,741.6306600271441,756.2633874213864,172700
2026-04-07,750.0464477539062,766.5182860182689,747.2478537056426,754.5842269296239,544000
2026-04-08,788.7971801757812,794.5243085253929,776.5232633092658,781.3308666736442,385200
2026-04-09,800.0016479492188,808.4874125311787,790.7862052208545,790.7862052208545,344800
2026-04-10,802.0305786132812,809.526845445907,789.6867502974677,798.6022932357334,195900
2026-04-13,811.8057250976562,815.5138393137753,798.9820944542677,799.5418132607446,271000
2026-04-14,813.7747192382812,823.4699030814048,808.3174150944756,819.7717326251897,324300
2026-04-15,803.239990234375,814.0245973810266,792.8151892509346,809.1370168140296,282900
2026-04-16,792.25,807.780029296875,788.760009765625,802.7000122070312,280800
2026-04-17,806.0499877929688,816.9500122070312,797.7100219726562,800.7100219726562,477200
2026-04-20,831.1099853515625,833.25,807.1500244140625,807.8099975585938,293600
2026-04-21,838.010009765625,842.5,829.1599731445312,835.010009765625,373200
2026-04-22,860.0,860.47998046875,838.5,850.0999755859375,378100
2026-04-23,873.1099853515625,881.9600219726562,861.2999877929688,867.6799926757812,367800
2026-04-24,869.9000244140625,881.8400268554688,855.3599853515625,875.9500122070312,375000
2026-04-27,885.4199829101562,888.0499877929688,848.2000122070312,870.4400024414062,368000
2026-04-28,863.780029296875,877.1900024414062,851.8499755859375,866.510009765625,402000
2026-04-29,833.3699951171875,882.2899780273438,830.5999755859375,865.25,592500
2026-04-30,891.6699829101562,901.239990234375,856.010009765625,857.280029296875,541400
2026-05-01,903.5,905.719970703125,882.1300048828125,899.9000244140625,326300
2026-05-04,910.260009765625,921.219970703125,893.52001953125,906.0599975585938,314300
2026-05-05,933.27001953125,944.8499755859375,922.8300170898438,935.780029296875,400500
2026-05-06,943.75,951.9600219726562,908.6199951171875,937.25,562400
2026-05-07,924.0599975585938,947.9600219726562,914.239990234375,945.219970703125,357800
2026-05-08,921.6400146484375,946.1099853515625,919.6199951171875,939.02001953125,259000
2026-05-11,931.5,936.3099975585938,908.1799926757812,914.47998046875,321400
2026-05-12,924.9000244140625,938.6699829101562,905.0,927.1099853515625,433600
2026-05-13,923.010009765625,939.989990234375,908.760009765625,939.4199829101562,328000
2026-05-14,930.030029296875,934.1099853515625,916.8599853515625,926.3900146484375,396500
2026-05-15,913.1099853515625,915.0700073242188,894.0900268554688,910.0900268554688,316000
2026-05-18,877.1900024414062,911.1799926757812,869.7999877929688,909.1799926757812,487400
2026-05-19,854.3599853515625,870.6900024414062,838.9500122070312,859.6500244140625,319200
2026-05-20,853.1500244140625,870.7899780273438,851.0399780273438,868.3400268554688,264300
2026-05-21,849.2000122070312,857.22998046875,837.0,847.4199829101562,258600
2026-05-22,848.9099731445312,856.0,834.3400268554688,851.6300048828125,251600
2026-05-26,861.4099731445312,872.52001953125,854.9500122070312,863.6400146484375,260900
2026-05-27,855.260009765625,879.3699951171875,853.489990234375,865.1500244140625,273400
2026-05-28,848.4500122070312,863.6599731445312,839.0,856.0700073242188,335200
2026-05-29,827.3300170898438,852.8150024414062,820.1099853515625,850.1099853515625,400062
